invoice_line_id,invoice_id,track_id,unit_price,quantity
1086,138,2277,0.99,1
1087,138,2278,0.99,1
1088,138,2279,0.99,1
1089,138,2280,0.99,1
1090,138,2281,0.99,1
1091,139,1814,0.99,1
1092,139,2746,0.99,1
1093,139,781,0.99,1
1094,139,1138,0.99,1
1095,139,2642,0.99,1
1096,140,1002,0.99,1
1097,140,819,0.99,1
1098,140,2551,0.99,1
1099,140,1155,0.99,1
1100,140,705,0.99,1
1101,140,2150,0.99,1
1102,140,468,0.99,1
1103,140,1356,0.99,1
1104,141,2621,0.99,1
1105,141,2622,0.99,1
1106,141,2623,0.99,1
1107,141,2624,0.99,1
1108,141,2625,0.99,1
1109,141,2626,0.99,1
1110,141,2627,0.99,1
1111,141,2628,0.99,1
1112,141,2629,0.99,1
1113,141,2630,0.99,1
1114,141,2631,0.99,1
1115,141,2632,0.99,1
1116,141,2633,0.99,1
1117,141,2634,0.99,1
1118,141,2635,0.99,1
1119,141,2636,0.99,1
1120,141,2637,0.99,1
1121,141,2638,0.99,1
1122,142,23,0.99,1
1123,142,24,0.99,1
1124,142,25,0.99,1
1125,142,26,0.99,1
1126,142,27,0.99,1
1127,142,28,0.99,1
1128,142,29,0.99,1
1129,142,30,0.99,1
1130,142,31,0.99,1
1131,142,32,0.99,1
1132,142,33,0.99,1
1133,142,34,0.99,1
1134,142,35,0.99,1
1135,142,36,0.99,1
1136,142,37,0.99,1
1137,143,915,0.99,1
1138,143,600,0.99,1
1139,143,479,0.99,1
1140,143,933,0.99,1
1141,143,2601,0.99,1
1142,144,2590,0.99,1
1143,144,3291,0.99,1
1144,144,158,0.99,1
1145,145,2378,0.99,1
1146,145,2383,0.99,1
1147,145,2519,0.99,1
1148,145,1422,0.99,1
1149,145,3255,0.99,1
1150,146,1466,0.99,1
1151,146,1467,0.99,1
1152,146,1468,0.99,1
1153,146,1469,0.99,1
1154,146,1470,0.99,1
1155,146,1471,0.99,1
1156,146,1472,0.99,1
1157,146,1473,0.99,1
1158,146,1474,0.99,1
1159,146,1475,0.99,1
1160,146,1476,0.99,1
1161,146,1477,0.99,1
1162,146,1478,0.99,1
1163,147,56,0.99,1
1164,147,3078,0.99,1
1165,147,2361,0.99,1
1166,147,1487,0.99,1
1167,147,2544,0.99,1
1168,148,1637,0.99,1
1169,148,1945,0.99,1
1170,148,53,0.99,1
1171,148,1493,0.99,1
1172,148,24,0.99,1
1173,148,1990,0.99,1
1174,148,1145,0.99,1
1175,148,2110,0.99,1
1176,148,3455,0.99,1
1177,149,1026,0.99,1
1178,149,841,0.99,1
1179,149,28,0.99,1
1180,149,1166,0.99,1
1181,149,1969,0.99,1
1182,149,163,0.99,1
1183,149,2660,0.99,1
1184,149,1296,0.99,1
1185,149,1153,0.99,1
1186,150,1181,0.99,1
1187,150,3395,0.99,1
1188,150,1021,0.99,1
1189,151,3468,0.99,1
1190,151,605,0.99,1
1191,151,1796,0.99,1
1192,152,2731,0.99,1
1193,152,2234,0.99,1
1194,152,1030,0.99,1
1195,152,1890,0.99,1
1196,152,2556,0.99,1
1197,152,1462,0.99,1
1198,153,2406,0.99,1
1199,153,2407,0.99,1
1200,153,2408,0.99,1
1201,153,2409,0.99,1
1202,153,2410,0.99,1
1203,153,2411,0.99,1
1204,153,2412,0.99,1
1205,153,2413,0.99,1
1206,153,2414,0.99,1
1207,153,2415,0.99,1
1208,153,2416,0.99,1
1209,153,2417,0.99,1
1210,153,2418,0.99,1
1211,153,2419,0.99,1
1212,154,2684,0.99,1
1213,154,3314,0.99,1
1214,154,2649,0.99,1
1215,155,436,0.99,1
1216,155,1122,0.99,1
1217,155,1953,0.99,1
1218,155,2325,0.99,1
1219,155,594,0.99,1
1220,155,1183,0.99,1
1221,155,94,0.99,1
1222,155,2365,0.99,1
1223,155,1546,0.99,1
1224,156,1882,0.99,1
1225,156,1883,0.99,1
1226,156,1884,0.99,1
1227,156,1885,0.99,1
1228,156,1886,0.99,1
1229,156,1887,0.99,1
1230,156,1888,0.99,1
1231,156,1889,0.99,1
1232,156,1890,0.99,1
1233,156,1891,0.99,1
1234,156,1892,0.99,1
1235,157,3336,0.99,1
1236,158,3108,0.99,1
1237,158,3000,0.99,1
1238,158,1050,0.99,1
1239,158,1478,0.99,1
1240,158,1136,0.99,1
1241,158,1175,0.99,1
1242,159,2450,0.99,1
1243,159,3139,0.99,1
1244,159,2548,0.99,1
1245,159,153,0.99,1
1246,159,2383,0.99,1
1247,159,3055,0.99,1
1248,160,1052,0.99,1
1249,160,3461,0.99,1
1250,160,3468,0.99,1
1251,160,1004,0.99,1
1252,160,1324,0.99,1
1253,160,36,0.99,1
1254,160,1879,0.99,1
1255,160,470,0.99,1
1256,160,2419,0.99,1
1257,161,1415,0.99,1
1258,161,2598,0.99,1
1259,161,55,0.99,1
1260,161,1826,0.99,1
1261,161,2583,0.99,1
1262,161,1568,0.99,1
1263,161,2111,0.99,1
1264,161,3465,0.99,1
1265,162,2207,0.99,1
1266,162,2517,0.99,1
1267,162,2602,0.99,1
1268,162,2641,0.99,1
1269,162,1042,0.99,1
1270,162,1951,0.99,1
1271,162,2235,0.99,1
1272,162,899,0.99,1
1273,162,3301,0.99,1
1274,163,2556,0.99,1
1275,163,2285,0.99,1
1276,163,3102,0.99,1
1277,163,2204,0.99,1
1278,163,2012,0.99,1
1279,163,1211,0.99,1
1280,163,768,0.99,1
1281,163,1009,0.99,1
1282,163,2653,0.99,1
1283,164,3116,0.99,1
1284,164,1490,0.99,1
1285,164,913,0.99,1
1286,164,3336,0.99,1
1287,165,76,0.99,1
1288,165,59,0.99,1
1289,165,2743,0.99,1
1290,165,2230,0.99,1
1291,165,2240,0.99,1
1292,165,1163,0.99,1
1293,165,2217,0.99,1
1294,165,1143,0.99,1
1295,166,2662,0.99,1
1296,166,3290,0.99,1
1297,166,2013,0.99,1
1298,166,3467,0.99,1
1299,166,1686,0.99,1
1300,166,1473,0.99,1
1301,166,56,0.99,1
1302,166,3115,0.99,1
1303,166,3019,0.99,1
1304,166,2644,0.99,1
1305,167,1614,0.99,1
1306,167,1144,0.99,1
1307,167,484,0.99,1
1308,167,1522,0.99,1
1309,167,1641,0.99,1
1310,167,1951,0.99,1
1311,168,592,0.99,1
1312,168,3467,0.99,1
1313,168,2554,0.99,1
1314,168,1823,0.99,1
1315,168,58,0.99,1
1316,168,3357,0.99,1
1317,169,2291,0.99,1
1318,169,1039,0.99,1
1319,169,18,0.99,1
1320,169,1989,0.99,1
1321,169,2651,0.99,1
1322,169,2214,0.99,1
1323,169,2810,0.99,1
1324,169,2187,0.99,1
1325,169,3460,0.99,1
1326,170,3373,0.99,1
1327,170,2677,0.99,1
1328,170,2216,0.99,1
1329,170,2561,0.99,1
1330,170,2650,0.99,1
1331,170,1458,0.99,1
1332,170,1044,0.99,1
1333,170,2563,0.99,1
1334,170,157,0.99,1
1335,170,2268,0.99,1
1336,171,1466,0.99,1
1337,171,1467,0.99,1
1338,171,1468,0.99,1
1339,171,1469,0.99,1
1340,171,1470,0.99,1
1341,171,1471,0.99,1
1342,171,1472,0.99,1
1343,171,1473,0.99,1
1344,171,1474,0.99,1
1345,171,1475,0.99,1
1346,171,1476,0.99,1
1347,171,1477,0.99,1
1348,171,1478,0.99,1
1349,172,1619,0.99,1
1350,172,3061,0.99,1
1351,172,2291,0.99,1
1352,172,3040,0.99,1
1353,172,2687,0.99,1
1354,172,1185,0.99,1
1355,172,1699,0.99,1
1356,172,2799,0.99,1
1357,173,2285,0.99,1
1358,173,2286,0.99,1
1359,173,2287,0.99,1
1360,173,2288,0.99,1
1361,173,2289,0.99,1
1362,173,2290,0.99,1
1363,173,2291,0.99,1
1364,173,2292,0.99,1
1365,173,2293,0.99,1
1366,173,2294,0.99,1
1367,173,2295,0.99,1
1368,174,3002,0.99,1
1369,174,1994,0.99,1
1370,174,2413,0.99,1
1371,174,2693,0.99,1
1372,174,422,0.99,1
1373,174,920,0.99,1
1374,174,452,0.99,1
1375,175,1755,0.99,1
1376,175,1756,0.99,1
1377,175,1757,0.99,1
1378,175,1758,0.99,1
1379,175,1759,0.99,1
1380,175,1760,0.99,1
1381,175,1761,0.99,1
1382,175,1762,0.99,1
1383,175,1763,0.99,1
1384,175,1764,0.99,1
1385,175,1765,0.99,1
1386,175,1766,0.99,1
1387,175,1767,0.99,1
1388,175,1768,0.99,1
1389,175,1769,0.99,1
1390,175,1770,0.99,1
1391,175,1771,0.99,1
1392,175,1772,0.99,1
1393,176,3336,0.99,1
1394,176,2279,0.99,1
1395,176,2658,0.99,1
1396,176,2642,0.99,1
1397,176,1174,0.99,1
1398,176,2383,0.99,1
1399,176,1114,0.99,1
1400,177,1039,0.99,1
1401,177,3277,0.99,1
1402,178,1102,0.99,1
1403,178,1103,0.99,1
1404,178,1104,0.99,1
1405,179,3104,0.99,1
1406,179,2607,0.99,1
1407,179,39,0.99,1
1408,179,3014,0.99,1
1409,179,165,0.99,1
1410,179,898,0.99,1
1411,179,1630,0.99,1
1412,179,2596,0.99,1
1413,179,2516,0.99,1
1414,179,1118,0.99,1
1415,180,1802,0.99,1
1416,180,1787,0.99,1
1417,180,2823,0.99,1
1418,180,3408,0.99,1
1419,180,2229,0.99,1
1420,180,2605,0.99,1
1421,180,1856,0.99,1
1422,180,1993,0.99,1
1423,180,1997,0.99,1
1424,180,1150,0.99,1
1425,181,1565,0.99,1
1426,181,2507,0.99,1
1427,181,2002,0.99,1
1428,181,1500,0.99,1
1429,181,1948,0.99,1
1430,181,1470,0.99,1
1431,181,1553,0.99,1
1432,182,937,0.99,1
1433,182,86,0.99,1
1434,182,1498,0.99,1
1435,182,2548,0.99,1
1436,182,2749,0.99,1
1437,182,1907,0.99,1
1438,183,1033,0.99,1
1439,183,1034,0.99,1
1440,183,1035,0.99,1
1441,183,1036,0.99,1
1442,183,1037,0.99,1
1443,183,1038,0.99,1
1444,183,1039,0.99,1
1445,183,1040,0.99,1
1446,183,1041,0.99,1
1447,183,1042,0.99,1
1448,183,1043,0.99,1
1449,183,1044,0.99,1
1450,183,1045,0.99,1
1451,183,1046,0.99,1
1452,183,1047,0.99,1
1453,183,1048,0.99,1
1454,183,1049,0.99,1
1455,183,1050,0.99,1
1456,183,1051,0.99,1
1457,183,1052,0.99,1
1458,183,1053,0.99,1
1459,183,1054,0.99,1
1460,183,1055,0.99,1
1461,183,1056,0.99,1
1462,184,3409,0.99,1
1463,185,1778,0.99,1
1464,185,1108,0.99,1
1465,185,1666,0.99,1
1466,185,2696,0.99,1
1467,185,1854,0.99,1
1468,185,3088,0.99,1
1469,185,1994,0.99,1
1470,185,991,0.99,1
1471,185,2558,0.99,1
1472,186,826,0.99,1
1473,186,1482,0.99,1
1474,186,3293,0.99,1
1475,187,1466,0.99,1
1476,187,1550,0.99,1
1477,187,2229,0.99,1
1478,187,1037,0.99,1
1479,187,2509,0.99,1
1480,187,1126,0.99,1
1481,187,2214,0.99,1
1482,188,1455,0.99,1
1483,188,1456,0.99,1
1484,188,1457,0.99,1
1485,188,1458,0.99,1
1486,188,1459,0.99,1
1487,188,1460,0.99,1
1488,188,1461,0.99,1
1489,188,1462,0.99,1
1490,188,1463,0.99,1
1491,188,1464,0.99,1
1492,188,1465,0.99,1
1493,189,2191,0.99,1
1494,189,3435,0.99,1
1495,189,2617,0.99,1
1496,189,2644,0.99,1
1497,190,2559,0.99,1
1498,190,3336,0.99,1
1499,190,3141,0.99,1
1500,190,2646,0.99,1
1501,190,833,0.99,1
1502,191,1483,0.99,1
1503,191,24,0.99,1
1504,191,2671,0.99,1
1505,191,1484,0.99,1
1506,192,2645,0.99,1
1507,192,2644,0.99,1
1508,192,3463,0.99,1
1509,192,1561,0.99,1
1510,192,3461,0.99,1
1511,192,130,0.99,1
1512,192,1478,0.99,1
1513,192,158,0.99,1
1514,192,2639,0.99,1
1515,193,2548,0.99,1
1516,193,2559,0.99,1
1517,194,1476,0.99,1
1518,195,2179,0.99,1
1519,195,719,0.99,1
1520,195,2563,0.99,1
1521,195,923,0.99,1
1522,195,2700,0.99,1
1523,195,2747,0.99,1
1524,195,51,0.99,1
1525,195,2698,0.99,1
1526,195,3336,0.99,1
1527,195,908,0.99,1
1528,195,2590,0.99,1
1529,196,1325,0.99,1
1530,196,1326,0.99,1
1531,196,1327,0.99,1
1532,196,1328,0.99,1
1533,196,1329,0.99,1
1534,196,1330,0.99,1
1535,196,1331,0.99,1
1536,196,1332,0.99,1
1537,196,1333,0.99,1
1538,196,1334,0.99,1
1539,197,3289,0.99,1
1540,197,2406,0.99,1
1541,197,944,0.99,1
1542,197,3267,0.99,1
1543,197,2559,0.99,1
1544,197,592,0.99,1
1545,197,1425,0.99,1
1546,197,1980,0.99,1
1547,197,1488,0.99,1
1548,197,2010,0.99,1
1549,197,2664,0.99,1
1550,198,2159,0.99,1
1551,198,3336,0.99,1
1552,198,3356,0.99,1
1553,198,1774,0.99,1
1554,198,2235,0.99,1
1555,198,2458,0.99,1
1556,198,1189,0.99,1
1557,198,2099,0.99,1
1558,198,1121,0.99,1
1559,198,2236,0.99,1
1560,198,2256,0.99,1
1561,199,2008,0.99,1
1562,199,2604,0.99,1
1563,199,2389,0.99,1
1564,200,15,0.99,1
1565,200,16,0.99,1
1566,200,17,0.99,1
1567,200,18,0.99,1
1568,200,19,0.99,1
1569,200,20,0.99,1
1570,200,21,0.99,1
1571,200,22,0.99,1
1572,201,3288,0.99,1
1573,201,3289,0.99,1
1574,201,3290,0.99,1
1575,201,3291,0.99,1
1576,201,3292,0.99,1
1577,201,3293,0.99,1
1578,201,3294,0.99,1
1579,201,3295,0.99,1
1580,201,3296,0.99,1
1581,201,3297,0.99,1
1582,201,3298,0.99,1
1583,201,3299,0.99,1
1584,202,1747,0.99,1
1585,202,2592,0.99,1
1586,203,20,0.99,1
1587,203,1043,0.99,1
1588,203,1629,0.99,1
1589,203,572,0.99,1
1590,203,2658,0.99,1
1591,203,6,0.99,1
1592,203,1656,0.99,1
1593,203,195,0.99,1
1594,203,23,0.99,1
1595,203,22,0.99,1
1596,204,1027,0.99,1
1597,204,1477,0.99,1
1598,204,1125,0.99,1
1599,204,35,0.99,1
1600,204,2744,0.99,1
1601,204,1285,0.99,1
1602,204,2748,0.99,1
1603,204,3458,0.99,1
1604,204,2987,0.99,1
1605,204,14,0.99,1
1606,204,1995,0.99,1
1607,205,1829,0.99,1
1608,205,1830,0.99,1
1609,205,1831,0.99,1
1610,205,1832,0.99,1
1611,205,1833,0.99,1
1612,205,1834,0.99,1
1613,205,1835,0.99,1
1614,205,1836,0.99,1
1615,205,1837,0.99,1
1616,205,1838,0.99,1
1617,206,2745,0.99,1
1618,206,224,0.99,1
1619,206,2795,0.99,1
1620,206,1993,0.99,1
1621,206,1134,0.99,1
1622,207,2201,0.99,1
1623,207,470,0.99,1
1624,207,3044,0.99,1
1625,207,1123,0.99,1
1626,208,2690,0.99,1
1627,208,2559,0.99,1
1628,208,2013,0.99,1
1629,208,151,0.99,1
1630,208,834,0.99,1
1631,208,172,0.99,1
1632,209,1495,0.99,1
1633,209,2381,0.99,1
1634,209,3280,0.99,1
1635,209,2287,0.99,1
1636,210,3376,0.99,1
1637,210,1095,0.99,1
1638,210,1129,0.99,1
1639,210,2640,0.99,1
1640,210,2093,0.99,1
1641,210,18,0.99,1
1642,210,2678,0.99,1
1643,210,1561,0.99,1
1644,210,2594,0.99,1
1645,210,788,0.99,1
1646,210,2097,0.99,1
1647,211,39,0.99,1
1648,211,2640,0.99,1
1649,211,197,0.99,1
1650,211,2416,0.99,1
1651,211,2685,0.99,1
1652,211,3291,0.99,1
1653,211,47,0.99,1
1654,211,2127,0.99,1
1655,211,1553,0.99,1
1656,212,1121,0.99,1
1657,212,1122,0.99,1
1658,212,1123,0.99,1
1659,212,1124,0.99,1
1660,212,1125,0.99,1
1661,212,1126,0.99,1
1662,212,1127,0.99,1
1663,212,1128,0.99,1
1664,212,1129,0.99,1
1665,212,1130,0.99,1
1666,212,1131,0.99,1
1667,212,1132,0.99,1
1668,213,2271,0.99,1
1669,213,2272,0.99,1
1670,213,2273,0.99,1
1671,213,2274,0.99,1
1672,213,2275,0.99,1
1673,213,2276,0.99,1
1674,213,2277,0.99,1
1675,213,2278,0.99,1
1676,213,2279,0.99,1
1677,213,2280,0.99,1
1678,213,2281,0.99,1
1679,214,620,0.99,1
1680,214,693,0.99,1
1681,214,1838,0.99,1
1682,214,80,0.99,1
1683,214,1130,0.99,1
1684,215,1464,0.99,1
1685,215,1019,0.99,1
1686,216,1547,0.99,1
1687,216,2004,0.99,1
1688,216,461,0.99,1
1689,216,2600,0.99,1
1690,216,3478,0.99,1
1691,217,2554,0.99,1
1692,217,2555,0.99,1
1693,217,2556,0.99,1
1694,217,2557,0.99,1
1695,217,2558,0.99,1
1696,217,2559,0.99,1
1697,217,2560,0.99,1
1698,217,2561,0.99,1
1699,217,2562,0.99,1
1700,217,2564,0.99,1
1701,218,3336,0.99,1
1702,218,894,0.99,1
1703,218,2574,0.99,1
1704,218,2756,0.99,1
1705,218,2220,0.99,1
1706,218,1164,0.99,1
1707,218,2189,0.99,1
1708,218,2677,0.99,1
1709,218,2005,0.99,1
1710,219,3067,0.99,1
1711,219,2278,0.99,1
1712,219,897,0.99,1
1713,220,1745,0.99,1
1714,220,1746,0.99,1
1715,220,1747,0.99,1
1716,220,1748,0.99,1
1717,220,1749,0.99,1
1718,220,1750,0.99,1
1719,220,1751,0.99,1
1720,220,1753,0.99,1
1721,220,1754,0.99,1
1722,221,2561,0.99,1
1723,221,1494,0.99,1
1724,221,2663,0.99,1
1725,221,19,0.99,1
1726,221,1758,0.99,1
1727,221,3284,0.99,1
1728,221,2187,0.99,1
1729,221,3291,0.99,1
1730,222,1029,0.99,1
1731,222,2673,0.99,1
1732,223,2621,0.99,1
1733,223,2622,0.99,1
1734,223,2623,0.99,1
1735,223,2624,0.99,1
1736,223,2625,0.99,1
1737,223,2626,0.99,1
1738,223,2627,0.99,1
1739,223,2628,0.99,1
1740,223,2629,0.99,1
1741,223,2630,0.99,1
1742,223,2631,0.99,1
1743,223,2632,0.99,1
1744,223,2633,0.99,1
1745,223,2634,0.99,1
1746,223,2635,0.99,1
1747,223,2636,0.99,1
1748,223,2637,0.99,1
1749,223,2638,0.99,1
1750,224,2433,0.99,1
1751,224,2236,0.99,1
1752,224,3073,0.99,1
1753,224,2600,0.99,1
1754,224,1897,0.99,1
1755,224,100,0.99,1
1756,224,2600,0.99,1
1757,224,20,0.99,1
1758,224,1421,0.99,1
1759,224,1834,0.99,1
1760,225,1711,0.99,1
1761,225,2662,0.99,1
1762,225,60,0.99,1
1763,225,32,0.99,1
1764,225,1251,0.99,1
1765,225,1025,0.99,1
1766,226,2150,0.99,1
1767,226,1610,0.99,1
1768,226,2237,0.99,1
1769,226,1139,0.99,1
1770,226,2275,0.99,1
1771,226,2950,0.99,1
1772,226,1185,0.99,1
1773,226,3094,0.99,1
1774,226,1132,0.99,1
1775,226,1805,0.99,1
1776,226,3463,0.99,1
1777,227,837,0.99,1
1778,227,3286,0.99,1
1779,227,2041,0.99,1
1780,227,571,0.99,1
1781,227,2604,0.99,1
1782,227,2214,0.99,1
1783,227,3336,0.99,1
1784,227,2600,0.99,1
1785,227,3378,0.99,1
1786,227,468,0.99,1
1787,228,1212,0.99,1
1788,228,1988,0.99,1
1789,228,531,0.99,1
1790,228,691,0.99,1
1791,229,2655,0.99,1
1792,229,58,0.99,1
1793,229,841,0.99,1
1794,230,15,0.99,1
1795,230,16,0.99,1
1796,230,17,0.99,1
1797,230,18,0.99,1
1798,230,19,0.99,1
1799,230,20,0.99,1
1800,230,21,0.99,1
1801,230,22,0.99,1
1802,231,1204,0.99,1
1803,231,1439,0.99,1
1804,231,154,0.99,1
1805,232,3090,0.99,1
1806,232,1424,0.99,1
1807,232,2109,0.99,1
1808,232,6,0.99,1
1809,233,9,0.99,1
1810,233,61,0.99,1
1811,233,3349,0.99,1
1812,233,83,0.99,1
1813,233,2115,0.99,1
1814,233,2671,0.99,1
1815,234,2562,0.99,1
1816,235,3287,0.99,1
1817,235,2326,0.99,1
1818,235,2597,0.99,1
1819,235,2234,0.99,1
1820,235,1129,0.99,1
1821,235,1992,0.99,1
1822,235,2199,0.99,1
1823,236,164,0.99,1
1824,236,2191,0.99,1
1825,236,3294,0.99,1
1826,237,2375,0.99,1
1827,237,2376,0.99,1
1828,237,2377,0.99,1
1829,237,2378,0.99,1
1830,237,2379,0.99,1
1831,237,2380,0.99,1
1832,237,2381,0.99,1
1833,237,2382,0.99,1
1834,237,2383,0.99,1
1835,237,2384,0.99,1
1836,237,2385,0.99,1
1837,237,2386,0.99,1
1838,237,2387,0.99,1
1839,237,2388,0.99,1
1840,237,2389,0.99,1
1841,237,2390,0.99,1
1842,238,2271,0.99,1
1843,238,2272,0.99,1
1844,238,2273,0.99,1
1845,238,2274,0.99,1
1846,238,2275,0.99,1
1847,238,2276,0.99,1
1848,238,2277,0.99,1
1849,238,2278,0.99,1
1850,238,2280,0.99,1
1851,238,2281,0.99,1
1852,239,2254,0.99,1
1853,239,2255,0.99,1
1854,239,2256,0.99,1
1855,239,2258,0.99,1
1856,239,2259,0.99,1
1857,239,2260,0.99,1
1858,239,2261,0.99,1
1859,239,2262,0.99,1
1860,239,2263,0.99,1
1861,239,2264,0.99,1
1862,239,2265,0.99,1
1863,239,2266,0.99,1
1864,239,2267,0.99,1
1865,239,2268,0.99,1
1866,239,2269,0.99,1
1867,239,2270,0.99,1
1868,240,1896,0.99,1
1869,240,1774,0.99,1
1870,240,2005,0.99,1
1871,241,2368,0.99,1
1872,241,2289,0.99,1
1873,242,3033,0.99,1
1874,242,2375,0.99,1
1875,242,2687,0.99,1
1876,242,61,0.99,1
1877,242,483,0.99,1
1878,242,2231,0.99,1
1879,242,2263,0.99,1
1880,242,3336,0.99,1
1881,242,1586,0.99,1
1882,242,1456,0.99,1
1883,243,510,0.99,1
1884,243,3471,0.99,1
1885,243,2644,0.99,1
1886,243,2640,0.99,1
1887,243,1449,0.99,1
1888,243,2639,0.99,1
1889,243,1031,0.99,1
1890,243,54,0.99,1
1891,243,3388,0.99,1
1892,243,2364,0.99,1
1893,243,3113,0.99,1
1894,244,2231,0.99,1
1895,244,1026,0.99,1
1896,244,2233,0.99,1
1897,244,1520,0.99,1
1898,244,2648,0.99,1
1899,245,1015,0.99,1
1900,245,3082,0.99,1
1901,245,2509,0.99,1
1902,246,77,0.99,1
1903,246,58,0.99,1
1904,246,1907,0.99,1
1905,246,1392,0.99,1
1906,246,2416,0.99,1
1907,246,55,0.99,1
1908,246,2319,0.99,1
1909,246,2372,0.99,1
1910,246,2559,0.99,1
1911,247,2639,0.99,1
1912,247,2640,0.99,1
1913,247,2641,0.99,1
1914,247,2642,0.99,1
1915,247,2643,0.99,1
1916,247,2644,0.99,1
1917,247,2645,0.99,1
1918,247,2646,0.99,1
1919,247,2647,0.99,1
1920,247,2648,0.99,1
1921,247,2649,0.99,1
1922,248,2277,0.99,1
1923,248,152,0.99,1
1924,248,2675,0.99,1
1925,248,1040,0.99,1
1926,248,154,0.99,1
1927,248,3109,0.99,1
1928,248,833,0.99,1
1929,249,1470,0.99,1
1930,249,1947,0.99,1
1931,250,1428,0.99,1
1932,250,485,0.99,1
1933,250,3336,0.99,1
1934,250,1750,0.99,1
1935,250,2530,0.99,1
1936,250,1786,0.99,1
1937,250,2547,0.99,1
1938,250,697,0.99,1
1939,250,435,0.99,1
1940,250,901,0.99,1
1941,250,3045,0.99,1
1942,251,3286,0.99,1
1943,251,350,0.99,1
1944,251,1028,0.99,1
1945,251,524,0.99,1
1946,251,30,0.99,1
1947,251,2560,0.99,1
1948,251,57,0.99,1
1949,252,413,0.99,1
1950,252,2305,0.99,1
1951,252,2599,0.99,1
1952,252,1457,0.99,1
1953,252,2013,0.99,1
1954,252,2178,0.99,1
1955,252,2734,0.99,1
1956,252,1,0.99,1
1957,253,1121,0.99,1
1958,253,1122,0.99,1
1959,253,1123,0.99,1
1960,253,1124,0.99,1
1961,253,1125,0.99,1
1962,253,1126,0.99,1
1963,253,1127,0.99,1
1964,253,1128,0.99,1
1965,253,1129,0.99,1
1966,253,1130,0.99,1
1967,253,1131,0.99,1
1968,253,1132,0.99,1
1969,254,1445,0.99,1
1970,254,2206,0.99,1
1971,254,2228,0.99,1
1972,254,183,0.99,1
1973,254,2594,0.99,1
1974,254,1472,0.99,1
1975,254,2232,0.99,1
1976,254,2266,0.99,1
1977,254,342,0.99,1
1978,254,1557,0.99,1
1979,255,529,0.99,1
1980,255,2350,0.99,1
1981,255,2414,0.99,1
1982,255,3307,0.99,1
1983,256,2563,0.99,1
1984,256,1491,0.99,1
1985,256,3469,0.99,1
1986,256,3439,0.99,1
1987,256,1570,0.99,1
1988,257,2285,0.99,1
1989,257,2286,0.99,1
1990,257,2287,0.99,1
1991,257,2288,0.99,1
1992,257,2289,0.99,1
1993,257,2290,0.99,1
1994,257,2291,0.99,1
1995,257,2292,0.99,1
1996,257,2293,0.99,1
1997,257,2294,0.99,1
1998,257,2295,0.99,1
1999,258,1990,0.99,1
2000,259,44,0.99,1
2001,259,2296,0.99,1
2002,259,3457,0.99,1
2003,259,2690,0.99,1
2004,259,29,0.99,1
2005,259,1175,0.99,1
2006,259,3084,0.99,1
2007,260,1175,0.99,1
2008,260,3357,0.99,1
2009,260,77,0.99,1
2010,260,2564,0.99,1
2011,260,1998,0.99,1
2012,260,2110,0.99,1
2013,260,2655,0.99,1
2014,260,2653,0.99,1
2015,261,58,0.99,1
2016,261,2272,0.99,1
2017,261,1122,0.99,1
2018,261,2746,0.99,1
2019,261,1951,0.99,1
2020,261,481,0.99,1
2021,261,2402,0.99,1
2022,261,2402,0.99,1
2023,261,1122,0.99,1
2024,262,77,0.99,1
2025,262,78,0.99,1
2026,262,79,0.99,1
2027,262,80,0.99,1
2028,262,81,0.99,1
2029,262,82,0.99,1
2030,262,83,0.99,1
2031,262,84,0.99,1
2032,263,151,0.99,1
2033,263,62,0.99,1
2034,263,3288,0.99,1
2035,263,3379,0.99,1
2036,263,2385,0.99,1
2037,264,1187,0.99,1
2038,265,2676,0.99,1
2039,265,421,0.99,1
2040,265,109,0.99,1
2041,265,2691,0.99,1
2042,265,3439,0.99,1
2043,265,1889,0.99,1
2044,265,2255,0.99,1
2045,266,1984,0.99,1
2046,266,2749,0.99,1
2047,266,1428,0.99,1
2048,266,2436,0.99,1
2049,266,2596,0.99,1
2050,266,1170,0.99,1
2051,267,1997,0.99,1
2052,267,3043,0.99,1
2053,268,2601,0.99,1
2054,268,1442,0.99,1
2055,268,1489,0.99,1
2056,268,913,0.99,1
2057,268,1453,0.99,1
2058,268,2254,0.99,1
2059,268,2742,0.99,1
2060,268,13,0.99,1
2061,268,2149,0.99,1
2062,268,2130,0.99,1
2063,268,749,0.99,1
2064,269,3144,0.99,1
2065,270,602,0.99,1
2066,270,1159,0.99,1
2067,270,212,0.99,1
2068,270,415,0.99,1
2069,270,928,0.99,1
2070,270,1989,0.99,1
2071,270,3293,0.99,1
2072,270,1033,0.99,1
2073,270,23,0.99,1
2074,270,46,0.99,1
2075,270,3478,0.99,1
2076,271,2271,0.99,1
2077,271,2272,0.99,1
2078,271,2273,0.99,1
2079,271,2274,0.99,1
2080,271,2275,0.99,1
2081,271,2276,0.99,1
2082,271,2277,0.99,1
2083,271,2278,0.99,1
2084,271,2279,0.99,1
2085,271,2280,0.99,1
2086,271,2281,0.99,1
2087,272,3336,0.99,1
2088,272,1471,0.99,1
2089,272,61,0.99,1
2090,272,485,0.99,1
2091,272,3053,0.99,1
2092,272,1473,0.99,1
2093,272,2007,0.99,1
2094,272,3070,0.99,1
2095,272,2601,0.99,1
